ZIGZAG1
posix_time: time in seconds since the 1970 epoch.
x_mocap: x position in m from the ASTA mocap frame.
y_mocap: y position in m from the ASTA mocap frame.
z_mocap: z position in m from the ASTA mocap frame.
qx_mocap: quaternion i component from the ASTA mocap frame.
qy_mocap: quaternion j component from the ASTA mocap frame.
qz_mocap: quaternion k component from the ASTA mocap frame.
qw_mocap: quaternion scalar component from the ASTA mocap frame.
ax: x dir body-fixed acceleration in m/s/s measured by IMU.
ay: y dir body-fixed acceleration in m/s/s measured by IMU.
az: z dir body-fixed acceleration in m/s/s measured by IMU.
wx: angular velocity in rad/s around body-fixed x axis measured by IMU.
wy: angular velocity in rad/s around body-fixed y axis measured by IMU.
wz: angular velocity in rad/s around body-fixed z axis measured by IMU.
ax_c: x dir gravity compensated acceleration in m/s/s measured by IMU.
ay_c: y dir gravity compensated acceleration in m/s/s measured by IMU.
az_c: z dir gravity compensated acceleration in m/s/s measured by IMU.
qx: quaternion i component from the NED frame to body fixed frame measured by IMU.
qy: quaternion j component from the NED frame to body fixed frame measured by IMU.
qz: quaternion k component from the NED frame to body fixed frame measured by IMU.
qw: quaternion scalar component from the NED frame to body fixed frame measured by IMU.
pwm0: Motor pulse width modulation for motor0 in microseconds.
pwm1: Motor pulse width modulation for motor1 in microseconds.
pwm2: Motor pulse width modulation for motor2 in microseconds.
pwm3: Motor pulse width modulation for motor3 in microseconds.
pwm4: Motor pulse width modulation for motor4 in microseconds.
pwm5: Motor pulse width modulation for motor5 in microseconds.
N0: Motor thrust in N for motor0.
N1: Motor thrust in N for motor1.
N2: Motor thrust in N for motor2.
N3: Motor thrust in N for motor3.
N4: Motor thrust in N for motor4.
N5: Motor thrust in N for motor5.
Fx: Body fixed surge force (N).
Fy: Body fixed sway force (N).
Fz: Body fixed heart force (N).
Mx: Body fixed roll moment (Nm).
My: Body fixed pitch moment (Nm).
Mz: Body fixed yaw moment (Nm).
posix,x_mocap,y_mocap,z_mocap,qx_mocap,qy_mocap,qz_mocap,qw_mocap,ax,ay,az,wx,wy,wz,ax_c,ay_c,az_c,qx,qy,qz,qw,pwm0,pwm1,pwm2,pwm3,pwm4,pwm5,N0,N1,N2,N3,N4,N5,Fx,Fy,Fz,Mx,My,Mz
1645467624.8171701,5.75202999950649,-0.8957682519895325,-0.005780087003833406,-0.016427041931431068,0.015008761765242578,0.00871989491492729,0.9997143856103752,-0.5844514183315598,0.46906399027630097,9.91248705499468,0.003473312790487645,-0.018315696612157147,-0.11943471929253907,-0.5760066027951285,0.4810670807461397,0.10584815647576033,0.0007007880004448493,0.0002624823358300179,-0.8259618068407713,0.5637255836304846,1528.0,1452.0,1523.1379895350635,1525.7240209298727,1447.1379895350635,1487.0,1.4827889338048408,-2.19692006922196,1.2306334512876107,1.3641497223516674,-2.4382307954568296,-0.5283486801454274,-0.7141311354171194,0.5283486801454274,0.15655237818244863,0.10781539019781632,-0.8807774445918188,0.39674910134081076
1645467624.91717,5.763315749089846,-0.8934899598298872,-0.005291760256699333,-0.01664015515076964,0.015703852542922052,0.0028919458981819485,0.9997340300803962,-0.5677613178134161,0.4622592506880508,9.844150154128299,-0.000364301673251803,-0.013142615029928535,-0.12188440436408868,-0.5658172537601839,0.4743095298668539,0.03750894695811663,0.00042503886624203175,0.00045360307846826657,-0.8293139897616298,0.5587825337032797,1528.0,1452.0,1523.6828119560553,1524.6343760878892,1447.0,1487.0,1.4827889338048408,-2.19692006922196,1.2586460838256308,1.30777514498699,-2.4451252579383436,-0.5283486801454274,-0.7141311354171194,0.5283486801454274,0.1212959708742774,0.09811086105900611,-0.8770206351814187,0.39674910134081076
1645467625.01717,5.774960250764667,-0.8919450109562927,-0.004608720913203735,-0.016258858791273843,0.015673581749656735,-0.0028793686832458195,0.9997408152025845,-0.5622443176105243,0.44239128825965157,9.816445802831574,0.00023874581851444484,-0.007888212902268385,-0.12077723182939044,-0.5691775540664916,0.45597443631602397,0.009809403679465187,8.822760237307383e-05,0.000771524736679571,-0.8326969928400143,0.5537283766258221,1528.0,1452.0,1523.4782276243534,1524.0,1447.0,1487.5217723756466,1.4827889338048408,-2.19692006922196,1.2481271597024752,1.27495464929234,-2.4451252579383436,-0.5037638783840636,-0.7141311354171194,0.5037638783840636,0.07795655105647165,0.09124384002004558,-0.8694362367133027,0.39797834142887895
1645467625.1171699,5.786390687086255,-0.8907656094479205,-0.0037135865438762245,-0.01586053841794295,0.015639865163434775,-0.008909756600626028,0.9997121856694957,-0.5698322860645104,0.4183525040967668,9.854539820080637,0.0019361029315259834,-0.011170258444022514,-0.11898899863237769,-0.5836049791642616,0.4330150437045127,0.04791049392059872,-0.00017699719255949463,0.0010101598511439715,-0.8360833842850549,0.5486014243250908,1528.0,1452.0,1522.6510439965073,1524.0,1446.6510439965073,1488.0,1.4827889338048408,-2.19692006922196,1.2056689025137886,1.27495464929234,-2.4626199571842777,-0.48123081245284993,-0.7141311354171194,0.48123081245284993,0.01800359462185072,0.09218325305878217,-0.8650676140733211,0.39910499472543964
1645467625.2171698,5.797583726128216,-0.8901072926214174,-0.002844349715738249,-0.015294329627647641,0.015707579446163758,-0.014867518773633244,0.9996490945900461,-0.5433804585639297,0.37867476284589563,9.824486067127859,0.007715445698866182,-0.01184488123080366,-0.11826866152072914,-0.5581002429782543,0.3924922101679566,0.01785691030485602,-0.0002469067974735124,0.0009993770189905646,-0.8393627433847018,0.5435707178466426,1528.0,1452.0,1522.2093766558264,1524.0,1446.2093766558264,1487.7906233441736,1.4827889338048408,-2.19692006922196,1.1830515850032302,1.27495464929234,-2.4847626835298,-0.49109619401998883,-0.7141311354171194,0.49109619401998883,-0.02675644923422975,0.09651068634674569,-0.8649845606194397,0.3986117256470827
1645467625.3171697,5.809414462176067,-0.8888858202416214,-0.0019442039309626293,-0.015255724138268804,0.016246802397213548,-0.02120262595660343,0.9995267644967929,-0.55897905,0.40511754985914716,9.846548550422563,0.014148565251054158,-0.005662313566991352,-0.11675128420318799,-0.570737121505676,0.4176145955331889,0.03991399851639111,-0.00016167566097308845,0.0008597776058790938,-0.8426900225890359,0.5383983288164437,1528.0,1452.0,1523.0,1524.1580339712525,1447.0,1487.0,1.4827889338048408,-2.19692006922196,1.2235385704771033,1.2831136512370116,-2.4451252579383436,-0.5283486801454274,-0.7141311354171194,0.5283486801454274,0.06152696377577144,0.09931215331283924,-0.8665610589391801,0.39674910134081076
1645467625.4171696,5.821562701017036,-0.8871820123831874,-0.0008502061692514598,-0.015597729624514679,0.01712170968633523,-0.026179408477940033,0.9993889115152932,-0.55897905,0.4189283091934564,9.805116272419633,0.013963765960699731,-0.011048329035319038,-0.1186854654050841,-0.5669841637415552,0.4271502294300236,-0.0015266115812364311,-0.00012129819307237299,0.0005723408013799045,-0.845944553265691,0.5332705415760992,1528.0,1452.0,1523.0,1524.8620838991571,1447.0,1487.0,1.4827889338048408,-2.19692006922196,1.2235385704771033,1.319462448178535,-2.4451252579383436,-0.5283486801454274,-0.7141311354171194,0.5283486801454274,0.09787576071729495,0.10349226496111444,-0.8729220984039467,0.39674910134081076
1645467625.5171695,5.833993004862184,-0.8861516644716602,-0.00020537473155223226,-0.016466696306653622,0.016919779377942663,-0.02905865237060137,0.9992988360350226,-0.5532656314512532,0.43311278709749484,9.802556768548746,0.011844122385634953,-0.006386894166034284,-0.11952943309556109,-0.5569542961608885,0.4370881796429333,-0.004090846684099514,-5.182774188065088e-05,0.00027165873933027884,-0.8492531634370797,0.5279857838119577,1528.6805314823596,1452.6805314823596,1522.3194685176404,1525.6805314823596,1447.0,1487.0,1.518534279434648,-2.1634509925075314,1.188689272838918,1.3618650612616001,-2.4451252579383436,-0.5283486801454274,-0.6449167130728836,0.5283486801454274,0.10542907616217463,0.11237623469405825,-0.8742439286068007,0.3970108722660793
1645467625.6171694,5.838538490551229,-0.8860108447747935,-2.444168638199715e-05,-0.016068862844788645,0.017383817487203433,-0.028820514069790373,0.9993042442145436,-0.556149327622607,0.44478771381130466,9.827580782867821,0.0053368950061471,-0.0015558434048118736,-0.10772703443094098,-0.5587827631762845,0.44999611349439617,0.020933966974052257,2.352298117163867e-05,0.00029670861813239826,-0.8524160288640509,0.5228640599107066,1538.359126826082,1462.359126826082,1522.519951490338,1525.480048509662,1447.519951490338,1487.0,2.050379319532402,-1.6976665730427982,1.198955793886112,1.3514709906346885,-2.4191465774486245,-0.5283486801454274,0.3527127464896037,0.5283486801454274,0.13128020707217583,0.1100002666515361,-0.8696753383446493,0.4046078436388767
1645467625.7171693,5.845019613876539,-0.8862552244801934,0.00044103619546186865,-0.016642614053501297,0.01726820188823103,-0.02825542389053724,0.9993129958235205,-0.5703308608446966,0.45419622168939433,9.86085441746591,-0.00415574273177291,0.00025104912015245866,-0.07082082279514117,-0.5757898831959312,0.468178490881671,0.054217154331002215,0.0001317451652152351,0.0007539456711971403,-0.8548822829587828,0.5188214495299092,1550.188467542992,1474.188467542992,1523.0,1524.291451657113,1448.3542741714436,1487.3542741714436,2.7146551479032004,-1.1317787506991235,1.2235385704771033,1.2900768920257555,-2.3775195831381826,-0.5116560366084525,1.582876397204077,0.5116560366084525,0.13609587936467626,0.09719171338457419,-0.8559486329871822,0.4167570965088446
1645467625.8171692,5.850276112319966,-0.8866822944536882,0.0006921879529845592,-0.016394221696525314,0.017452320858400525,-0.026905431992329636,0.999351161364676,-0.5771284989094239,0.46779149781884877,9.84046150327173,-0.005957092307958673,0.0024551924570385274,-0.005112169635387576,-0.5830638180292484,0.4911803181162676,0.033842385978461696,0.00035800926473636115,0.001177096099478665,-0.8556792385196607,0.5175050985647898,1556.138608231062,1480.138608231062,1523.0,1523.138608231062,1449.2772164621244,1488.0,3.067112953206632,-0.8512097340681554,1.2235385704771033,1.2306652622098384,-2.3316256725861164,-0.48123081245284993,2.2159032191384767,0.48123081245284993,0.1225781601008252,0.08503496172851327,-0.8375201634227851,0.4265455684139581
1645467625.917169,5.871297817091146,-0.8901903898101967,0.0013273356757983977,-0.015664093774685608,0.016830958978974096,-0.01683191769736514,0.9995939383233049,-0.57859235,0.4707192000000011,9.853075196982026,0.0003176530558834465,0.003097920917211743,0.0502661860785519,-0.5825810494572361,0.49869963883362656,0.04646632666083325,0.0005663695841235264,0.001324882258216014,-0.8548848632856872,0.5188157615546273,1556.7549240019748,1480.7549240019748,1523.0,1523.7549240019748,1450.5098480039499,1488.0,3.104678182278738,-0.8222168269983834,1.2235385704771033,1.2623538024621581,-2.2705389030324983,-0.48123081245284993,2.2824613552803545,0.48123081245284993,0.2153534699067634,0.08867914385753005,-0.8323754732950579,0.4275313854442265
1645467626.017169,5.872846613249656,-0.8905252775668643,0.0013320358286480882,-0.01607024021910068,0.016769453817350555,-0.015928203137779047,0.9996033338993873,-0.5889932603303175,0.4637852597797894,9.868956870110106,0.0027470769938271085,-0.000689354202446129,0.09245223208072674,-0.5912543091475606,0.49093259027854286,0.06234539412778637,0.0006233502179446274,0.0012411841921532362,-0.853099347510391,0.5217466570795182,1557.0,1481.0,1522.4922657674042,1524.0,1450.4922657674042,1488.0,3.1196158756501973,-0.8106878900944139,1.1975380372887294,1.27495464929234,-2.271370491023261,-0.48123081245284993,2.3089279855557834,0.48123081245284993,0.2011221955578089,0.09311830255966397,-0.8301760560807577,0.4279233924379878
1645467626.117169,5.891143326950364,-0.894226182526873,0.0012383861833426498,-0.016122765554330575,0.01609660933172262,-0.0031927692778289762,0.9997353458907215,-0.6044419535864125,0.44753555358641367,9.86994103037962,-0.0016686364744094911,-0.0074683780257987775,0.1171103566791335,-0.6060904623536396,0.46798389919545763,0.06331319779729659,0.00047653751654648323,0.0009310817790378418,-0.8504243781509092,0.5260962678496738,1556.655892051371,1480.655892051371,1522.344107948629,1524.0,1449.655892051371,1487.655892051371,3.098642059100547,-0.8268755170340829,1.1899510320468503,1.27495464929234,-2.3128079103132038,-0.49744444524831294,2.271766542066464,0.49744444524831294,0.15209777102598648,0.0968281939016861,-0.8360998785391689,0.4265622989930668
1645467626.2171688,5.8921523299099485,-0.8944854034690958,0.001245720336107235,-0.015918246102486915,0.015961557554183204,-0.002502486386316075,0.9997427547541176,-0.588399,0.43183655056131476,9.844959398503164,-0.0014148866055751226,-0.0055908133740606445,0.12881022482289925,-0.5890909977092524,0.4443784229540157,0.03831750042877404,0.0003097574125159406,0.0005604783500167379,-0.847231574336623,0.5312233516718293,1555.825805481183,1479.825805481183,1523.174194518817,1524.0,1449.174194518817,1487.0,3.048110537517583,-0.8659263234548167,1.2324949695857867,1.27495464929234,-2.3367175969139025,-0.5283486801454274,2.1821842140627665,0.5283486801454274,0.1707320219642245,0.09734388219170341,-0.847729262763605,0.42369680500455464
1645467626.3171687,5.893161332869533,-0.8947446244113184,0.00125305448887182,-0.015713718108712613,0.015826497211471682,-0.0018122021519375708,0.9997496271430041,-0.588399,0.45276852733609385,9.78914079377042,0.004103675309520267,0.007293102834567425,0.1420790922555609,-0.5825548573543807,0.4627221995518587,-0.017501416951309454,0.0005231087523957842,0.0002675126086912994,-0.8435610040010362,0.5370330411836886,1554.9870035917593,1478.9870035917593,1523.9610107752778,1524.0129964082407,1449.9870035917593,1487.0129964082407,2.997294016130213,-0.9053935274103282,1.2729579880363366,1.275625629837025,-2.2963727562475746,-0.5277363171014626,2.0919004887198844,0.5277363171014626,0.25221086162578693,0.0926606342998351,-0.8478673654711638,0.42242225165208913
1645467626.4171686,5.910450964944532,-0.8970472976880675,0.0009361422514634073,-0.015665022490491606,0.014418392197202505,0.012112739371195464,0.9996999542771549,-0.588399,0.47618350039055496,9.833597518359067,-0.0015941113662120499,9.493047096906584e-05,0.1481644586481162,-0.5806360812435364,0.4801172582926108,0.026952585409234675,0.00044045475155148896,-4.583275773855238e-05,-0.8397083482010078,0.5430374700336114,1554.2763943480618,1478.2763943480618,1521.8291830441854,1524.7236056519382,1449.2763943480618,1487.7236056519382,2.9544948222566036,-0.9388390926769857,1.163785829177588,1.312313072133627,-2.3316447748155005,-0.49425392477580227,2.015655729579618,0.49425392477580227,0.14445412649571446,0.10357506977570986,-0.8413551433221751,0.42302070397857267
1645467626.5171685,5.91365297904477,-0.8974832271108718,0.0007853228817889617,-0.015705235124681,0.014503728368289259,0.013992438126952875,0.9996735462781642,-0.6276304082135618,0.47826129747275137,9.867749644313687,-0.005204239952171985,-0.0068359988882608575,0.13874056240776222,-0.6205344158412589,0.4744703889737915,0.06110403332379323,0.00019548582980048125,-0.00035957090083947124,-0.835877672920848,0.5489156113707149,1531.4288094851613,1489.0643090759013,1521.8851447260722,1525.442572363036,1449.0,1487.557427636964,1.7403551325778535,-0.4278687963276703,1.1665607169486714,1.3495280340353595,-2.3453639695253514,-0.502083878498774,1.3124863362501833,0.502083878498774,0.17072478145867942,0.10890592020225458,-0.8507542260891419,0.22424155789919653
1645467626.6171684,5.916854993145007,-0.897919156533676,0.000634503512114516,-0.01574539211735649,0.014589013154637273,0.015872087309403392,0.9996435965716417,-0.7149056732941953,0.45188972136464495,9.808021687388127,0.00288021097166412,0.0030010628363517453,0.1146338905213759,-0.707845543935675,0.44127445390098324,0.0013800680982660955,-4.813377688371029e-07,-0.0006500500614181339,-0.8322452602974537,0.5544072547749619,1502.6185387325681,1502.6185387325681,1523.190730633716,1525.809269366284,1448.809269366284,1487.0,0.21375765843056727,0.21375765843056727,1.233345191772722,1.3685394967005104,-2.3548619023796262,-0.5283486801454274,0.42751531686113453,0.5283486801454274,0.24702278609360614,0.10800836409214544,-0.8674306533992502,-0.02641743400727137
1645467626.7171683,5.920057007245244,-0.8983550859564804,0.00048368414244007033,-0.015785493326247308,0.014674246254094145,0.01775168025920539,0.9996101052636954,-0.6736913774647196,0.48486115802822544,9.865721701549392,-0.0032406790146837627,0.0020485331969071372,0.07327691260585724,-0.659760982326242,0.47864211993030875,0.05908414385249536,0.0004126004490370673,-0.0006596505823723066,-0.8299608817574976,0.5578210549757832,1500.8649882747707,1500.8649882747707,1523.9549960915901,1525.0,1448.022501954205,1487.022501954205,0.12952448780712256,0.12952448780712256,1.2726453857595006,1.3265828016446903,-2.3940410520855355,-0.5272884360443775,0.2590489756142451,0.5272884360443775,0.2051871353186554,0.09847827913456286,-0.8738221169107021,-0.026364421802218877
1645467626.8171682,5.940300227450735,-0.8947499739827517,-0.0004044191738511928,-0.016600995054298556,0.014617222393445026,0.025931597254768107,0.999418979225692,-0.6342743562077274,0.4496101952596605,9.82642978431159,-0.007094531508245571,-0.000723036578683623,0.053253346722409556,-0.6246697398948914,0.445189401337961,0.019785806880612662,0.0002794510621962133,-0.00046095954749924607,-0.8283347749399911,0.56023317471256,1494.9779001834495,1494.9779001834495,1522.0220998165505,1524.9779001834495,1448.9779001834495,1487.9779001834495,-0.1513028331854083,-0.1513028331854083,1.1734613360847943,1.3254418289488605,-2.3464644879350023,-0.482272108685108,-0.3026056663708166,0.482272108685108,0.1524386770986528,0.10187537569926154,-0.8479393392695148,-0.024113605434255402
1645467626.9171681,5.940778687853316,-0.8945242177353472,-0.0004875173087168189,-0.016961640088907975,0.014537264523324395,0.025929034536309504,0.9994141563304415,-0.6194792600111703,0.4494455899888308,9.83274932997766,-0.007860795398903003,0.004000507675165084,0.03891339933401113,-0.6141170576823284,0.4508231458100169,0.02610131791945504,0.00026572089169957436,-9.555523835476961e-05,-0.827154503925349,0.5619745073378456,1493.9810168421852,1493.9810168421852,1522.9810168421852,1523.9810168421852,1448.0189831578148,1487.0189831578148,-0.19859495356097745,-0.19859495356097745,1.222566463037623,1.2739786097539696,-2.3942162797937923,-0.5274542342271199,-0.3971899071219549,0.5274542342271199,0.10232879299780058,0.09821688786212586,-0.8558832367024423,-0.026372711711356
1645467627.017168,5.953592748429424,-0.8884285823276188,-0.0007165671587078568,-0.018802011497323308,0.015826723845701277,0.028849119306984555,0.9992816057004041,-0.6120749113683653,0.43387378410509714,9.807349756841827,-0.010335939208107147,0.00749236976731611,0.03125075576204562,-0.6146300259191603,0.4443003065397301,0.0007098008992552224,0.00019222580213912094,0.0005127060665478718,-0.8262985789486911,0.5632320646137827,1493.14334131538,1493.14334131538,1522.14334131538,1523.14334131538,1448.85665868462,1487.85665868462,-0.2382838272060384,-0.2382838272060384,1.1796699850427528,1.2309086188461638,-2.3525020268064427,-0.4879847495858073,-0.4765676544120768,0.4879847495858073,0.05807657708247396,0.09128977406490857,-0.8335391103716878,-0.024399237479290365
1645467627.117168,5.960101473617908,-0.8853389675233927,-0.0007323561889975978,-0.01927338547284705,0.017332751854267515,0.030431398123465406,0.9992007017280485,-0.6022846434588205,0.41595829345882174,9.79849201308236,-0.013599509603247018,0.011405577866483234,0.026760543318616815,-0.6146975091186823,0.43920550940527614,-0.008113383525320298,0.00014696890263041123,0.001335647526936093,-0.8255412693743649,0.5643401518637388,1492.417293245685,1492.417293245685,1522.0,1521.2518797370547,1449.0,1488.582706754315,-0.2726510065759484,-0.2726510065759484,1.1723296278469206,1.1343697451629953,-2.3453639695253514,-0.4537568501216019,-0.5453020131518967,0.4537568501216019,-0.03866459651543555,0.07504206226262891,-0.8141110849436717,-0.022687842506080094
1645467627.2171679,5.960486225139867,-0.8851604747768301,-0.0007380313401611517,-0.019384554971919935,0.017316817439321456,0.03048672372656691,0.9991971409780624,-0.5884081143585062,0.40206657376099714,9.82624810940249,-0.01733330337648062,0.016744932848294494,0.02494123123276327,-0.6122409101629736,0.44283945265126484,0.019711850028965392,0.00017296532976311633,0.002401715305934326,-0.8248492596367938,0.5653475928340166,1491.6544462711408,1491.6544462711408,1522.3455537288592,1518.9633388134223,1449.3455537288592,1489.0,-0.3087338589586659,-0.3087338589586659,1.19002506892372,1.0182328695881053,-2.3282119585592116,-0.43408194704534253,-0.6174677179173318,0.43408194704534253,-0.119954020047386,0.05620823780933927,-0.7938822319874314,-0.021704097352267127
